Chromosome	Bin	Island	../data/bed/Exp2_18_Polymerase_II.bed.gz	../data/bed/Exp1_18_Polymerase_II.bed.gz	../data/bed/Exp2_18h_Input.bed.gz	../data/bed/Exp1_18h_Input.bed.gz
chr1	15450	True	10	2	0	2
chr1	15500	True	6	2	1	2
chr1	15550	True	4	3	1	4
chr1	15600	True	1	3	1	1
chr1	15650	True	3	4	1	2
chr1	15700	True	2	2	0	2
chr1	15750	True	6	6	1	0
chr1	15800	True	2	1	2	0
chr1	15850	True	2	1	1	3
chr1	15900	True	4	4	2	2
chr1	15950	True	1	1	0	0
chr1	16000	True	0	3	0	0
chr1	16050	True	4	1	0	1
chr1	16100	True	1	4	3	2
chr1	16150	True	2	0	2	1
chr1	16200	True	3	1	3	0
chr1	16250	True	2	1	2	3
chr1	16300	True	1	3	1	3
chr1	16350	True	1	4	3	2
chr1	16400	True	4	0	0	2
chr1	16450	True	3	2	5	2
chr1	16500	True	1	2	2	2
chr1	16550	True	8	5	3	4
chr1	16600	True	5	5	1	3
chr1	16650	True	4	3	2	3
chr1	16700	True	3	0	2	0
chr1	16750	True	1	1	0	0
chr1	16800	True	7	0	1	2
chr1	16850	True	2	2	1	1
chr1	16900	True	7	5	2	4
chr1	16950	True	4	0	1	2
chr1	17000	True	4	3	2	3
chr1	17050	True	4	3	1	3
chr1	17100	True	7	1	0	0
chr1	17150	True	2	3	1	2
chr1	17200	True	8	5	3	2
chr1	17250	True	5	5	0	2
chr1	17300	True	2	3	0	1
chr1	17350	True	0	2	0	0
chr1	17400	True	4	1	2	0
chr1	17450	True	2	4	0	2
chr1	17500	True	4	3	0	3
chr1	17550	True	2	0	0	0
chr1	17600	True	5	4	1	1
chr1	17650	True	1	1	0	1
chr1	17700	True	3	3	0	2
chr1	17750	True	5	2	1	1
chr1	17800	True	5	0	1	1
chr1	17850	True	3	1	2	1
chr1	17900	True	3	3	0	1
chr1	17950	True	3	4	0	2
chr1	18000	True	1	1	0	0
chr1	18050	True	1	3	1	2
chr1	18100	True	4	2	0	5
chr1	18150	True	2	5	3	1
chr1	18200	True	2	1	2	1
chr1	18250	True	5	3	2	2
chr1	18300	True	4	3	1	0
chr1	18350	True	1	2	1	4
chr1	18400	True	6	1	0	1
chr1	18450	True	4	2	1	1
chr1	18500	True	5	2	2	2
chr1	18550	True	4	1	1	0
chr1	18600	True	3	5	2	2
chr1	18650	True	2	3	1	1
chr1	18700	True	2	5	4	5
chr1	18750	True	3	4	0	3
chr1	18800	True	5	0	1	4
chr1	18850	True	1	1	1	0
chr1	18900	True	1	0	0	0
chr1	18950	True	4	4	0	1
chr1	19000	True	1	3	1	2
chr1	19050	True	2	1	0	1
chr1	19100	True	3	4	3	2
chr1	19150	True	2	0	1	1
chr1	19200	True	3	1	1	2
chr1	19250	True	0	1	2	1
chr1	19300	True	6	2	2	0
chr1	19350	True	3	2	1	2
chr1	19400	True	1	4	2	4
chr1	19450	True	1	1	0	1
chr1	19500	True	1	1	1	2
chr1	19550	True	2	2	2	2
chr1	19600	True	5	1	4	3
chr1	19650	True	2	2	0	0
chr1	19700	True	2	1	1	1
chr1	19750	True	0	2	1	0
chr1	19800	True	3	2	0	1
chr1	19850	True	3	1	2	2
chr1	19900	True	4	3	2	2
chr1	19950	True	3	3	2	3
chr1	20000	True	2	1	1	0
chr1	20050	True	1	3	0	2
chr1	20100	True	1	0	1	2
chr1	20150	True	3	4	1	2
chr1	20200	True	3	2	1	4
chr1	20250	True	1	3	1	1
chr1	20300	True	3	1	0	3
chr1	20350	True	1	8	1	3
chr1	20400	True	3	2	2	7
chr1	20450	True	8	3	8	5
chr1	20500	True	2	2	3	2
chr1	20550	True	1	3	4	3
chr1	20600	True	1	1	3	3
chr1	20650	True	3	1	4	1
chr1	20700	True	4	3	2	6
chr1	20750	True	5	3	2	1
chr1	20800	True	4	3	4	2
chr1	20850	True	3	1	0	5
chr1	20900	True	2	3	0	0
chr1	20950	True	6	2	0	1
chr1	21000	True	2	4	2	0
chr1	21050	True	2	2	1	0
chr1	21150	True	4	5	0	4
chr1	21200	True	2	4	1	5
chr1	21250	True	0	1	2	1
chr1	21300	True	2	1	2	1
chr1	21350	True	3	2	3	6
chr1	21400	True	1	1	0	5
chr1	21450	True	8	1	1	4
chr1	21500	True	0	2	3	2
chr1	21550	True	4	4	1	3
chr1	21600	True	1	3	1	3
chr1	21650	True	3	0	0	1
chr1	21700	True	6	5	0	3
chr1	21750	True	7	1	0	1
chr1	21800	True	2	5	2	2
chr1	21850	True	2	0	1	2
chr1	21900	True	3	2	1	0
chr1	21950	True	6	2	0	2
chr1	22000	True	5	1	3	1
chr1	22050	True	1	3	3	0
chr1	22100	True	2	0	0	0
chr1	22150	True	1	3	0	2
chr1	22200	True	1	5	0	2
chr1	22250	True	2	2	2	1
chr1	22300	True	3	3	2	2
chr1	22350	True	6	7	1	0
chr1	22400	True	5	2	1	1
chr1	22450	True	2	1	1	4
chr1	22500	True	3	4	1	2
chr1	22550	True	2	6	3	3
chr1	22600	True	1	9	0	6
chr1	22650	True	6	6	0	7
chr1	22700	True	6	5	0	3
chr1	22750	True	4	2	2	4
chr1	22800	True	6	5	0	5
chr1	22850	True	3	4	1	5
chr1	22900	True	7	6	2	3
chr1	22950	True	8	4	3	3
chr1	23000	True	5	1	1	2
chr1	23050	True	4	6	3	4
chr1	23100	True	2	1	1	2
chr1	23150	True	3	1	2	5
chr1	23200	True	2	2	1	2
chr1	23250	True	1	1	0	3
chr1	23300	True	5	4	5	1
chr1	23350	True	8	5	2	3
chr1	23400	True	4	3	1	2
chr1	23450	True	4	3	2	3
chr1	23500	True	5	3	1	3
chr1	23550	True	7	6	3	4
chr1	23600	True	3	2	0	1
chr1	23650	True	3	2	2	1
chr1	23700	True	2	2	2	1
chr1	23750	True	5	5	0	3
chr1	23800	True	11	4	1	3
chr1	23850	True	3	6	1	2
chr1	23900	True	6	0	2	0
chr1	23950	True	5	2	6	5
chr1	24000	True	3	2	2	2
chr1	24050	True	2	3	2	4
chr1	24100	True	5	3	3	2
chr1	24150	True	2	7	5	3
chr1	24200	True	2	5	2	1
chr1	24250	True	3	6	4	0
chr1	24300	True	10	4	3	1
chr1	24350	True	4	7	2	2
chr1	24400	True	7	5	3	3
chr1	24450	True	11	5	3	2
chr1	24500	True	8	4	0	3
chr1	24550	True	5	5	1	5
chr1	24600	True	9	4	1	1
chr1	24650	True	3	3	2	3
chr1	24700	True	4	4	1	3
chr1	24750	True	8	6	1	4
chr1	24800	True	3	1	1	1
chr1	24850	True	12	8	1	1
chr1	24900	True	9	5	0	2
chr1	24950	True	3	6	2	2
chr1	25000	True	5	2	0	2
chr1	25050	True	5	4	2	3
chr1	25100	True	11	4	2	3
chr1	25150	True	5	3	7	2
chr1	25200	True	7	2	2	2
chr1	25250	True	5	6	3	4
chr1	25300	True	4	2	2	1
chr1	25350	True	8	6	3	4
chr1	25400	True	2	3	0	0
chr1	25450	True	10	4	6	3
chr1	25500	True	5	1	2	1
chr1	25550	True	6	5	8	3
chr1	25600	True	3	6	2	1
chr1	25650	True	7	4	3	2
chr1	25700	True	9	3	0	2
chr1	25750	True	9	4	2	1
chr1	25800	True	9	5	2	0
chr1	25850	True	10	9	4	3
chr1	25900	True	3	3	4	0
chr1	25950	True	4	2	1	4
chr1	26000	True	11	7	2	4
chr1	26050	True	11	4	4	4
chr1	26100	True	6	7	0	4
chr1	26150	True	6	1	0	1
chr1	26200	True	9	4	3	7
chr1	26250	True	5	8	3	2
chr1	26300	True	8	4	2	3
chr1	26350	True	10	3	4	4
chr1	26400	True	4	1	2	2
chr1	26450	True	3	13	1	4
chr1	26500	True	10	6	6	4
chr1	26550	True	8	6	3	2
chr1	26600	True	5	4	0	2
chr1	26650	True	8	3	4	4
chr1	26700	True	4	4	2	3
chr1	26750	True	4	6	3	2
chr1	26800	True	9	7	4	5
chr1	26850	True	8	5	3	4
chr1	26900	True	7	2	1	1
chr1	26950	True	1	2	0	2
chr1	27000	True	8	5	2	5
chr1	27050	True	5	4	2	0
chr1	27100	True	3	4	1	1
chr1	27150	True	9	3	1	2
chr1	27200	True	7	5	2	1
chr1	27250	True	15	4	5	2
chr1	27300	True	8	5	5	2
chr1	27350	True	6	7	0	1
chr1	27400	True	1	1	2	5
chr1	27550	True	8	1	7	6
chr1	27600	True	4	7	6	5
chr1	27650	True	5	6	6	3
chr1	27700	True	4	1	4	3
chr1	27750	True	1	1	4	6
chr1	27800	True	2	1	4	3
chr1	27850	True	1	1	2	5
chr1	27900	True	1	0	2	5
chr1	27950	True	3	2	3	3
chr1	28000	True	1	1	4	2
chr1	28050	True	5	0	3	3
chr1	28100	True	7	7	5	4
chr1	28150	True	10	6	7	5
chr1	28200	True	8	2	4	3
chr1	28250	True	9	4	6	3
chr1	28300	True	7	4	2	2
chr1	28350	True	12	6	3	2
chr1	28400	True	13	8	3	2
chr1	28450	True	8	6	4	3
chr1	28500	True	3	3	2	1
chr1	28550	True	6	2	3	1
chr1	28600	True	6	1	1	0
chr1	28650	True	13	7	0	2
chr1	28700	True	15	6	1	0
chr1	28750	True	16	7	2	2
chr1	28800	True	38	18	1	3
chr1	28850	True	28	13	1	2
chr1	28900	True	19	6	1	2
chr1	28950	True	39	10	0	2
chr1	29000	True	17	7	2	1
chr1	29050	True	37	14	2	3
chr1	29100	True	49	16	0	1
chr1	29150	True	71	30	1	0
chr1	29200	True	77	30	5	1
chr1	29250	True	66	16	1	3
chr1	29300	True	48	8	1	1
chr1	29350	True	47	13	0	0
chr1	29400	True	36	14	1	3
chr1	29450	True	16	9	1	1
chr1	29500	True	21	7	2	3
chr1	29550	True	10	5	1	0
chr1	29600	True	3	1	0	1
chr1	29650	True	5	2	0	0
chr1	29700	True	12	10	4	7
chr1	29750	True	9	3	1	4
chr1	29800	True	1	1	1	1
chr1	29850	True	5	3	1	2
chr1	29900	True	6	1	4	2
chr1	29950	True	3	2	0	0
chr1	30000	True	4	6	4	4
chr1	30050	True	13	6	3	2
chr1	30100	True	4	3	3	7
chr1	30150	True	4	0	3	2
chr1	30200	True	4	2	3	2
chr1	30250	True	7	5	3	6
chr1	30300	True	4	2	5	2
chr1	30350	True	5	1	8	2
chr1	30400	True	0	3	1	2
chr1	30450	True	0	1	4	1
chr1	30500	True	3	1	2	3
chr1	30550	True	1	3	1	3
chr1	30600	True	5	5	1	5
chr1	30650	True	0	2	2	1
chr1	30700	True	3	3	3	5
chr1	30750	True	0	3	2	1
chr1	30800	True	0	2	1	2
chr1	30850	True	3	3	5	2
chr1	30900	True	1	0	1	1
chr1	30950	True	3	4	4	5
chr1	31000	True	0	4	3	4
chr1	31050	True	3	5	2	6
chr1	31100	True	2	2	3	2
chr1	31150	True	3	2	3	2
chr1	31200	True	1	5	3	2
chr1	31250	True	0	5	3	4
chr1	31300	True	5	2	2	4
chr1	31350	True	0	1	2	1
chr1	31400	True	6	4	3	3
chr1	31450	True	3	3	5	4
chr1	31500	True	3	2	0	3
chr1	31550	True	1	1	0	2
chr1	31600	True	4	7	1	2
chr1	31650	True	2	4	3	7
chr1	31700	True	2	2	4	1
chr1	31750	True	3	2	3	5
chr1	31800	True	3	4	2	2
chr1	31850	True	1	2	5	10
chr1	31900	True	2	3	3	6
chr1	31950	True	2	1	0	3
chr1	32000	True	1	0	2	4
chr1	32050	True	2	2	1	2
chr1	32100	True	2	3	1	5
chr1	32150	True	2	0	4	1
chr1	32200	True	2	1	3	0
chr1	32250	True	2	0	0	2
chr1	32300	True	2	2	0	2
chr1	32350	True	3	3	4	4
chr1	32400	True	3	4	5	5
chr1	32450	True	0	1	2	2
chr1	32500	True	3	2	1	6
chr1	32550	True	0	2	2	2
chr1	32600	True	4	1	8	3
chr1	32650	True	1	1	4	2
chr1	32700	True	0	1	0	3
chr1	32750	True	1	1	3	4
chr1	32800	True	0	1	1	2
chr1	32850	True	2	4	3	4
chr1	32900	True	0	2	3	2
chr1	32950	True	1	2	4	4
chr1	33000	True	3	1	8	2
chr1	33100	True	2	4	3	5
chr1	33150	True	2	2	4	2
chr1	33200	True	2	0	3	3
chr1	33250	True	1	2	2	3
chr1	33300	True	2	1	2	3
chr1	33350	True	0	1	2	1
chr1	33400	True	1	0	4	3
chr1	33450	True	1	2	4	5
chr1	33500	False	1	0	1	2
chr1	33550	False	1	0	1	1
chr1	33600	False	0	2	1	4
chr1	33650	True	2	5	4	3
chr1	33700	True	0	2	5	2
chr1	33750	True	5	4	4	3
chr1	33800	True	1	1	2	2
chr1	33850	True	0	2	1	1
chr1	33900	True	0	1	3	3
chr1	33950	True	1	4	4	0
chr1	34000	True	2	3	5	1
chr1	34050	True	0	3	4	2
chr1	34100	True	1	1	4	6
chr1	34150	True	2	1	3	2
chr1	34200	True	3	3	5	4
chr1	34250	True	3	1	2	3
chr1	34300	True	3	1	1	4
chr1	34350	True	3	2	2	4
chr1	34400	True	2	2	1	1
chr1	34450	True	1	5	1	9
chr1	34500	True	4	2	3	3
chr1	34550	True	1	3	3	7
chr1	34600	True	1	0	3	1
chr1	34650	True	2	1	2	2
chr1	34700	True	2	5	5	3
chr1	34750	True	2	2	2	4
chr1	34800	True	3	1	3	5
chr1	34850	True	3	4	0	3
chr1	34900	True	2	3	3	1
chr1	34950	True	4	4	1	3
chr1	35000	True	4	2	2	0
chr1	35050	True	6	1	2	3
chr1	35100	True	0	3	2	2
chr1	35150	True	7	0	1	0
chr1	35250	True	0	1	1	2
chr1	35300	True	2	0	2	3
chr1	35350	True	1	2	1	5
chr1	35400	True	1	1	2	1
chr1	35450	True	1	1	1	4
chr1	35500	False	0	1	2	0
chr1	35600	False	0	2	4	3
chr1	35650	True	2	0	4	1
chr1	35700	True	2	1	1	2
chr1	35750	True	0	2	3	1
chr1	35800	True	0	1	1	0
chr1	35850	True	1	2	2	3
chr1	35950	True	4	1	1	0
chr1	36000	True	0	2	3	1
chr1	36050	True	1	1	2	3
chr1	36100	True	3	0	0	0
chr1	36150	True	2	1	3	1
chr1	36200	True	2	1	3	2
chr1	36250	True	1	1	2	2
chr1	36300	True	3	1	2	3
chr1	36350	True	1	0	0	0
chr1	36400	True	2	1	4	1
chr1	36450	True	15	4	3	1
chr1	36500	True	9	5	4	5
chr1	36550	True	8	3	3	1
chr1	36600	True	8	4	0	5
chr1	36650	True	3	1	1	1
chr1	36700	True	2	4	2	2
chr1	36750	True	1	1	0	1
chr1	36800	True	4	1	0	3
chr1	36850	True	4	2	1	6
chr1	36900	True	1	3	1	2
chr1	36950	True	0	1	0	0
chr1	37000	True	2	0	2	1
chr1	37100	False	1	0	2	1
chr1	37350	False	0	2	1	2
chr1	37400	True	2	1	4	0
chr1	37450	True	1	1	4	5
chr1	37550	True	1	0	1	4
chr1	37600	True	2	1	1	0
chr1	37650	True	2	2	5	3
chr1	37700	True	2	2	6	3
chr1	37750	True	2	0	2	2
chr1	37800	True	2	2	3	2
chr1	37850	True	2	1	2	2
chr1	37900	True	1	0	1	7
chr1	37950	True	1	2	1	2
chr1	38000	True	1	2	2	3
chr1	38050	True	1	3	3	5
chr1	38100	True	3	0	0	3
chr1	38150	True	0	1	2	1
chr1	38250	True	1	2	3	0
chr1	38350	True	0	2	1	3
chr1	38400	True	2	1	0	1
chr1	38500	True	0	2	1	1
chr1	38550	True	2	1	5	4
chr1	38600	True	1	2	3	3
chr1	38700	True	1	2	3	4
chr1	38750	True	1	3	3	1
chr1	38800	False	0	3	0	1
chr1	38850	False	1	0	1	2
chr1	38950	True	1	1	0	1
chr1	39000	True	2	0	2	3
chr1	39050	True	1	2	1	1
chr1	39100	True	5	0	1	2
chr1	39150	True	0	2	0	2
chr1	39200	True	1	1	1	2
chr1	39250	True	0	1	1	4
chr1	39300	True	0	1	1	2
chr1	39350	True	2	1	1	3
chr1	39400	True	2	2	2	3
chr1	39450	True	3	2	2	3
chr1	39500	True	0	3	3	2
chr1	39550	True	0	1	1	1
chr1	39600	True	2	1	0	1
chr1	39650	True	1	1	3	2
chr1	39800	True	2	1	1	4
chr1	39850	False	1	0	0	2
chr1	39900	False	1	0	2	5
chr1	39950	False	0	1	1	0
chr1	40000	False	1	1	3	2
chr1	40050	False	1	4	4	3
chr1	40100	False	1	2	3	2
chr1	40200	False	1	0	2	3
chr1	40300	False	2	2	0	0
chr1	40350	False	0	1	1	4
chr1	40400	False	2	0	1	1
chr1	40500	False	0	1	1	4
chr1	40550	False	1	0	3	3
chr1	40600	False	0	2	2	1
chr1	40700	False	0	1	1	2
chr1	40750	False	1	0	4	1
chr1	40800	False	1	0	0	0
chr1	40900	False	1	2	3	1
chr1	40950	False	2	1	0	1
chr1	41000	False	1	0	1	3
chr1	41250	False	1	0	5	3
chr1	41300	False	1	0	2	3
chr1	41350	False	1	0	2	1
chr1	41450	True	1	1	3	0
chr1	41500	True	2	1	2	1
chr1	41550	True	3	1	1	3
chr1	41600	True	3	3	1	3
chr1	41700	False	1	0	3	2
chr1	41900	False	0	1	1	2
chr1	41950	False	1	1	3	2
chr1	42000	False	0	1	1	1
chr1	42050	False	1	2	2	2
chr1	42100	False	0	3	1	1
chr1	42150	False	2	0	1	3
chr1	42200	False	1	1	5	3
chr1	42250	False	0	3	4	1
chr1	42300	False	0	1	1	3
chr1	42500	False	0	1	2	2
chr1	42550	False	1	0	3	1
chr1	43350	False	0	1	1	4
chr1	43400	False	0	1	3	2
chr1	43650	False	0	1	3	0
chr1	44300	False	1	0	3	4
chr1	44450	False	0	1	2	5
chr1	45000	False	0	1	0	1
chr1	45050	False	1	0	5	2
chr1	46100	False	1	0	4	1
chr1	46300	False	1	0	1	2
chr1	46400	False	3	0	3	3
chr1	46450	False	0	1	0	0
chr1	46500	False	0	1	3	0
chr1	46550	False	0	1	2	0
chr1	46700	False	3	0	1	4
chr1	46750	False	0	1	2	3
chr1	46800	False	1	0	4	3
chr1	46850	False	1	1	1	4
chr1	46900	False	1	1	3	3
chr1	47100	False	0	1	7	4
chr1	47150	False	1	2	0	1
chr1	47300	False	0	1	2	2
chr1	47400	False	0	1	2	2
chr1	47450	False	1	1	2	2
chr1	47500	False	0	3	3	4
chr1	47700	False	0	1	1	0
chr1	47750	False	0	2	2	1
chr1	47800	False	0	1	2	4
chr1	47850	False	0	2	2	3
chr1	48150	False	1	0	1	2
chr1	48250	False	0	3	0	0
chr1	48350	False	1	1	0	1
chr1	48400	False	0	3	4	3
chr1	48500	False	2	0	3	2
chr1	48600	False	0	1	5	2
chr1	48800	False	1	1	2	1
chr1	48850	False	0	1	0	4
chr1	48900	False	0	1	2	4
chr1	48950	False	0	2	3	3
chr1	49050	False	0	1	1	2
chr1	49100	False	1	0	2	4
chr1	49150	False	1	0	0	2
chr1	49250	False	2	1	1	1
chr1	49550	False	0	1	0	0
chr1	49600	False	0	1	3	2
chr1	49650	False	0	1	6	4
chr1	49700	False	1	1	3	0
chr1	49850	False	0	1	4	3
chr1	50250	False	0	1	3	2
chr1	50450	False	0	2	1	5
chr1	50500	False	1	1	3	8
chr1	51300	False	0	1	3	0
chr1	51400	False	0	1	0	1
chr1	51550	False	1	1	1	1
chr1	51600	False	0	2	1	1
chr1	51650	False	3	0	0	2
chr1	51750	False	1	0	0	4
chr1	51800	False	1	0	0	0
chr1	51900	False	0	1	1	2
chr1	52050	False	0	2	2	1
chr1	52400	False	0	1	1	2
chr1	52550	False	0	1	3	4
chr1	52650	False	1	0	4	3
chr1	52700	False	0	1	0	2
chr1	52800	False	0	1	2	2
chr1	52850	False	1	1	1	2
chr1	52900	False	1	0	2	1
chr1	52950	False	0	3	0	4
chr1	53300	False	1	1	2	2
chr1	53350	False	1	1	3	3
chr1	53450	False	1	0	2	2
chr1	53650	False	1	0	2	2
chr1	54100	False	0	1	2	0
chr1	54150	False	1	0	0	2
chr1	54450	False	1	3	1	1
chr1	54500	False	1	0	1	2
chr1	54550	False	2	1	2	4
chr1	54650	False	0	1	1	0
chr1	54800	False	0	1	1	2
chr1	54900	False	0	1	0	7
chr1	54950	False	1	0	1	2
chr1	55000	False	1	0	4	1
chr1	55050	False	1	2	1	0
chr1	55100	False	0	1	1	0
chr1	55300	False	0	2	2	1
chr1	55400	False	0	1	1	2
chr1	55550	False	1	1	3	3
chr1	55600	False	1	2	1	0
chr1	55650	False	1	2	0	0
chr1	55950	False	0	1	0	2
chr1	56050	True	3	1	1	2
chr1	56100	True	2	2	3	3
chr1	56150	True	1	0	5	3
chr1	56200	True	1	1	2	1
chr1	56250	True	3	1	4	3
chr1	56300	True	1	0	3	1
chr1	56350	True	0	2	0	2
chr1	56400	True	1	1	1	1
chr1	56450	True	2	0	2	2
chr1	56700	False	1	0	0	2
chr1	56750	False	0	1	1	3
chr1	56800	False	1	1	1	4
chr1	56850	False	0	1	0	0
chr1	57000	False	0	1	1	3
chr1	57100	False	1	0	2	1
chr1	57200	False	1	0	2	1
chr1	57350	False	0	1	3	2
chr1	57400	False	4	1	3	2
chr1	57450	False	0	2	3	0
chr1	57500	False	1	0	0	1
chr1	57550	False	0	1	0	4
chr1	57600	False	0	1	1	3
chr1	57700	False	1	0	0	3
chr1	57900	False	1	0	2	0
chr1	57950	False	0	1	4	4
chr1	58050	False	1	0	1	0
chr1	58100	False	2	0	0	3
chr1	58150	False	3	0	0	4
chr1	58550	False	0	1	1	1
chr1	58600	False	0	1	3	2
chr1	58700	False	0	1	2	2
chr1	58750	False	0	1	2	2
chr1	58900	False	1	0	7	0
chr1	59150	False	0	1	2	1
chr1	59200	False	0	1	3	2
chr1	59250	False	2	0	2	1
chr1	59300	False	0	1	5	1
chr1	59650	False	1	0	2	3
chr1	60000	False	0	1	4	3
chr1	60200	False	0	2	2	0
chr1	60250	False	0	1	4	6
chr1	60550	False	1	0	4	1
chr1	60850	False	0	1	2	1
chr1	61000	False	3	1	2	5
chr1	61050	False	0	2	4	1
chr1	61100	False	2	1	2	4
chr1	61850	False	1	0	2	1
chr1	61900	False	0	1	0	0
chr1	61950	False	1	2	2	3
chr1	62000	False	2	1	0	1
chr1	62100	False	0	3	1	2
chr1	63050	False	1	3	1	3
chr1	63100	False	1	0	1	1
chr1	63150	False	1	0	0	1
chr1	63200	False	1	0	2	2
chr1	63250	False	0	1	2	0
chr1	63300	False	2	1	1	1
chr1	63400	False	2	1	0	0
chr1	63450	False	0	5	3	1
chr1	63500	False	0	2	0	1
chr1	63650	False	0	1	3	4
chr1	63700	False	0	1	1	1
chr1	63750	False	1	0	0	3
chr1	63800	False	0	1	0	4
chr1	63850	False	0	1	0	3
chr1	63900	False	0	1	4	6
chr1	63950	False	0	1	3	2
chr1	64000	False	1	0	1	1
chr1	64400	False	1	0	1	2
chr1	64450	False	1	2	2	1
chr1	64500	False	1	3	1	2
chr1	64650	False	0	1	1	0
chr1	64750	False	0	1	0	0
chr1	64950	False	0	2	0	6
chr1	65050	False	0	1	5	5
chr1	65250	False	1	0	2	1
chr1	65300	False	0	1	5	5
chr1	65400	False	0	1	4	2
chr1	65450	False	0	1	3	6
chr1	65500	False	1	0	1	1
chr1	65850	False	1	2	2	2
chr1	65950	False	1	0	2	2
chr1	66050	False	1	0	0	1
chr1	66100	False	0	1	1	2
chr1	66950	False	0	1	3	3
chr1	67000	False	0	1	4	5
chr1	67050	False	1	1	0	5
chr1	67150	False	0	1	1	2
chr1	67500	False	1	0	1	2
chr1	67600	False	1	0	1	0
chr1	67650	False	1	1	1	2
chr1	67700	False	1	0	1	4
chr1	67750	False	3	1	2	3
chr1	67800	False	0	1	0	1
chr1	68100	False	0	1	1	3
chr1	68150	False	1	0	2	2
chr1	68250	False	0	1	2	4
chr1	68300	False	1	2	1	3
chr1	68400	False	0	1	3	3
chr1	68850	False	1	1	3	3
chr1	69100	False	0	1	1	1
chr1	69150	False	1	0	1	3
chr1	69200	False	1	0	1	1
chr1	69250	False	0	2	3	5
chr1	69300	False	3	4	2	6
chr1	69400	False	1	1	0	1
chr1	69500	False	0	1	1	3
chr1	69550	False	0	2	2	0
chr1	69750	False	2	0	2	2
chr1	69850	False	0	1	2	3
chr1	69900	False	0	1	4	3
chr1	69950	False	0	1	0	2
chr1	70550	False	1	0	4	1
chr1	70600	False	0	2	1	2
chr1	70700	False	0	1	2	3
